지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
119,2022-04-05 09:05,9.7,0,149.4,1.7,1019.8,1024.7,50.5,2.05,6900
119,2022-04-05 09:06,9.7,0,158.9,1.6,1019.8,1024.7,50.4,2.08,6960
119,2022-04-05 09:07,9.7,0,146.6,1.5,1019.7,1024.6,50.7,2.09,7020
119,2022-04-05 09:08,9.7,0,171.2,1.5,1019.7,1024.6,50.1,2.13,7080
119,2022-04-05 09:09,9.6,0,156.6,1.3,1019.7,1024.6,50.9,2.16,7140
119,2022-04-05 09:10,9.6,0,181,1.7,1019.7,1024.6,51.1,2.19,7200
119,2022-04-05 09:11,9.6,0,175,1.4,1019.7,1024.6,51.2,2.22,7260
119,2022-04-05 09:12,9.6,0,169.8,1.7,1019.6,1024.5,51.2,2.25,7320
119,2022-04-05 09:13,9.5,0,153,1.1,1019.6,1024.5,51.3,2.28,7380
119,2022-04-05 09:14,9.8,0,153.1,1.4,1019.6,1024.5,52.2,2.31,7440
119,2022-04-05 09:15,9.9,0,143.3,1.3,1019.6,1024.5,52.2,2.33,7500
119,2022-04-05 09:16,10.1,0,156,1.8,1019.6,1024.5,51.4,2.36,7560
119,2022-04-05 09:17,10.1,0,157.7,1.4,1019.6,1024.5,50.8,2.4,7620
119,2022-04-05 09:18,10.2,0,161.8,1.9,1019.6,1024.5,48.7,2.43,7680
119,2022-04-05 09:19,10.1,0,153.9,2.1,1019.6,1024.5,48,2.46,7740
119,2022-04-05 09:20,10,0,145,1.5,1019.5,1024.4,45.5,2.49,7800
119,2022-04-05 09:21,10,0,150.6,1.5,1019.5,1024.4,46.1,2.52,7860
119,2022-04-05 09:22,10.1,0,165.2,1.4,1019.5,1024.4,48.3,2.55,7920
119,2022-04-05 09:23,10.3,0,127.4,1.2,1019.5,1024.4,49.5,2.58,7980
119,2022-04-05 09:24,10.5,0,113.3,2.1,1019.4,1024.3,48.1,2.61,8040
119,2022-04-05 09:25,10.6,0,141.6,2.8,1019.4,1024.3,48.2,2.64,8100
119,2022-04-05 09:26,10.6,0,146.6,2.4,1019.5,1024.4,45.9,2.68,8160
119,2022-04-05 09:27,10.7,0,138.6,1.7,1019.5,1024.4,45.8,2.71,8220
119,2022-04-05 09:28,10.6,0,150,1.8,1019.5,1024.4,44.5,2.74,8280
119,2022-04-05 09:29,10.7,0,136.7,2.4,1019.5,1024.4,44.2,2.77,8340
119,2022-04-05 09:30,10.5,0,136.7,1.9,1019.5,1024.4,42.7,2.8,8400
119,2022-04-05 09:31,10.4,0,132.7,2.4,1019.5,1024.4,42.7,2.84,8460
119,2022-04-05 09:32,10.3,0,119.5,2.5,1019.5,1024.4,43.3,2.87,8520
119,2022-04-05 09:33,10.3,0,120.6,2.3,1019.5,1024.4,43.4,2.9,8580
119,2022-04-05 09:34,10.4,0,111.7,2.1,1019.5,1024.4,43.4,2.93,8640
119,2022-04-05 09:35,10.6,0,113.7,2.3,1019.5,1024.4,43.1,2.97,8700
119,2022-04-05 09:36,10.7,0,107.8,1.5,1019.5,1024.4,43.2,3,8760
119,2022-04-05 09:37,10.9,0,105.6,1.9,1019.5,1024.4,43.1,3.03,8820
119,2022-04-05 09:38,11,0,132.7,1.7,1019.5,1024.4,43.6,3.06,8880
119,2022-04-05 09:39,11.1,0,143.4,1.7,1019.4,1024.3,43.2,3.1,8940
119,2022-04-05 09:40,11.1,0,150.8,1.2,1019.5,1024.4,43.7,3.13,9000
119,2022-04-05 09:41,11.1,0,184.7,.9,1019.4,1024.3,41.6,3.17,9060
119,2022-04-05 09:42,11,0,195.2,1.3,1019.5,1024.4,43.3,3.2,9120
119,2022-04-05 09:43,11,0,173.5,1.8,1019.5,1024.4,42.7,3.23,9180
119,2022-04-05 09:44,10.9,0,110.8,2.6,1019.5,1024.4,42.7,3.27,9240
119,2022-04-05 09:45,11,0,145.8,1.7,1019.5,1024.4,43.6,3.3,9300
119,2022-04-05 09:46,11.3,0,174.3,2,1019.5,1024.4,42.5,3.34,9360
119,2022-04-05 09:47,11.1,0,210.1,2,1019.5,1024.4,40.5,3.38,9420
119,2022-04-05 09:48,11,0,212.5,1.8,1019.5,1024.4,40.8,3.41,9480
119,2022-04-05 09:49,11,0,203.5,1.5,1019.5,1024.4,41.2,3.45,9540
119,2022-04-05 09:50,11.1,0,195.5,1.1,1019.5,1024.4,40.1,3.48,9600
119,2022-04-05 09:51,11.2,0,226.1,1,1019.5,1024.4,41.2,3.52,9660
119,2022-04-05 09:52,11.6,0,221.2,.9,1019.5,1024.3,41.6,3.55,9720
119,2022-04-05 09:53,11.6,0,220.9,2.5,1019.4,1024.2,36.5,3.59,9780
119,2022-04-05 09:54,11.4,0,229,1.8,1019.4,1024.3,37,3.63,9840
119,2022-04-05 09:55,11.2,0,193.8,1.2,1019.4,1024.3,36.5,3.67,9900
119,2022-04-05 09:56,11.3,0,212.4,1.6,1019.4,1024.3,37.4,3.68,9960
119,2022-04-05 09:57,11.1,0,218.5,1.2,1019.4,1024.3,37.8,3.7,10020
119,2022-04-05 09:58,11.1,0,245.6,1.2,1019.4,1024.3,38.5,3.74,10080
119,2022-04-05 09:59,11.3,0,257.9,1.2,1019.4,1024.3,38.8,3.78,10140
119,2022-04-05 10:00,11.4,0,195.6,1.6,1019.4,1024.3,39.3,3.82,10200
119,2022-04-05 10:01,11.7,0,131.1,1.4,1019.4,1024.2,37.9,3.86,10260
119,2022-04-05 10:02,11.7,0,113.5,1.5,1019.4,1024.2,37.5,3.89,10320
119,2022-04-05 10:03,11.8,0,140.9,1.7,1019.4,1024.2,36.6,3.93,10380
119,2022-04-05 10:04,11.8,0,148.3,1.5,1019.4,1024.2,37.2,3.97,10440
119,2022-04-05 10:05,12,0,192.5,2,1019.4,1024.2,36.9,4.01,10500
119,2022-04-05 10:06,12,0,226.1,2.2,1019.4,1024.2,36.5,4.05,10560
119,2022-04-05 10:07,11.7,0,221.7,1.6,1019.4,1024.2,35.5,4.09,10620
119,2022-04-05 10:08,11.8,0,227.9,2.4,1019.4,1024.2,36.6,4.12,10680
119,2022-04-05 10:09,11.8,0,240.9,2.6,1019.4,1024.2,36.3,4.16,10740
119,2022-04-05 10:10,11.7,0,245,1.3,1019.4,1024.2,35.8,4.19,10800
119,2022-04-05 10:11,11.7,0,264.2,1.9,1019.3,1024.1,35.5,4.23,10860
119,2022-04-05 10:12,11.5,0,269.8,1.7,1019.3,1024.1,35.1,4.27,10920
119,2022-04-05 10:13,11.5,0,235.9,1.7,1019.3,1024.1,36.5,4.31,10980
119,2022-04-05 10:14,11.6,0,234.2,1.8,1019.3,1024.1,37.6,4.35,11040
119,2022-04-05 10:15,11.9,0,218.3,2,1019.2,1024,37.1,4.39,11100
119,2022-04-05 10:16,12,0,181.2,2.5,1019.2,1024,36.3,4.42,11160
119,2022-04-05 10:17,12.1,0,223.5,1.9,1019.2,1024,36.8,4.46,11220
119,2022-04-05 10:18,12.5,0,184.7,2.6,1019.2,1024,36.3,4.51,11280
119,2022-04-05 10:19,12.4,0,201.3,2.2,1019.2,1024,33.1,4.55,11340
119,2022-04-05 10:20,12.5,0,227.8,1.9,1019.2,1024,35.1,4.6,11400
119,2022-04-05 10:21,12.3,0,195.6,2.3,1019.3,1024.1,33.8,4.64,11460
119,2022-04-05 10:22,12.1,0,194.4,1.3,1019.3,1024.1,33.7,4.67,11520
119,2022-04-05 10:23,12.3,0,241.6,.9,1019.3,1024.1,34.9,4.71,11580
119,2022-04-05 10:24,12.6,0,231.1,.9,1019.2,1024,36.4,4.76,11640
119,2022-04-05 10:25,12.9,0,255.4,1,1019.2,1024,35.2,4.8,11700
119,2022-04-05 10:26,12.4,0,259.4,1.1,1019.2,1024,32.9,4.84,11760
119,2022-04-05 10:27,12.1,0,310.5,.5,1019.2,1024,33.8,4.88,11820
119,2022-04-05 10:28,12.2,0,111.7,.4,1019.2,1024,35,4.92,11880
119,2022-04-05 10:29,12.4,0,251.3,.6,1019.1,1023.9,34.4,4.96,11940
119,2022-04-05 10:30,12.3,0,263.1,.8,1019.1,1023.9,33.7,5,12000
119,2022-04-05 10:31,12.4,0,243.2,1.2,1019.1,1023.9,35.3,5.04,12060
119,2022-04-05 10:32,12.3,0,244.5,1.5,1019.1,1023.9,35.4,5.08,12120
119,2022-04-05 10:33,12.4,0,195.6,2,1019.1,1023.9,35.7,5.12,12180
119,2022-04-05 10:34,12.4,0,184.3,3,1019.1,1023.9,35.6,5.16,12240
119,2022-04-05 10:35,12.3,0,198.8,3.2,1019.1,1023.9,35.3,5.2,12300
119,2022-04-05 10:36,12.1,0,193.6,2,1019.1,1023.9,35.1,5.24,12360
119,2022-04-05 10:37,12.2,0,182.9,2.9,1019.1,1023.9,36.2,5.28,12420
119,2022-04-05 10:38,12,0,168.3,1.9,1019.1,1023.9,35,5.32,12480
119,2022-04-05 10:39,12.1,0,138.8,1.9,1019.1,1023.9,35.5,5.36,12540
119,2022-04-05 10:40,12.5,0,156.9,2.3,1019.1,1023.9,36.9,5.4,12600
119,2022-04-05 10:41,12.8,0,162.7,2.3,1019.1,1023.9,35.9,5.44,12660
119,2022-04-05 10:42,12.7,0,129.8,1.5,1019,1023.8,34.6,5.48,12720
119,2022-04-05 10:43,12.6,0,149.4,1.8,1019,1023.8,34.8,5.52,12780
119,2022-04-05 10:44,12.6,0,216.3,2,1019,1023.8,34.3,5.57,12840
119,2022-04-05 10:45,12.6,0,185.6,2.1,1019,1023.8,35.5,5.61,12900
119,2022-04-05 10:46,12.8,0,143.2,3.4,1019,1023.8,34.8,5.65,12960
119,2022-04-05 10:47,12.8,0,145.6,2.8,1019,1023.8,33.9,5.69,13020
119,2022-04-05 10:48,12.5,0,126.4,2.2,1019,1023.8,34,5.73,13080
119,2022-04-05 10:49,12.4,0,195.2,1,1019,1023.8,34.7,5.78,13140
119,2022-04-05 10:50,12.3,0,307.1,.8,1018.9,1023.7,35,5.82,13200
119,2022-04-05 10:51,12.3,0,245,1,1018.9,1023.7,36.1,5.86,13260
119,2022-04-05 10:52,12.6,0,138.1,1.2,1018.9,1023.7,34.9,5.9,13320
119,2022-04-05 10:53,12.7,0,163.6,.8,1018.9,1023.7,35,5.95,13380
119,2022-04-05 10:54,12.9,0,209.7,2.4,1018.9,1023.7,34.5,5.99,13440
119,2022-04-05 10:55,12.8,0,214.1,2.4,1018.9,1023.7,33.5,6.03,13500
119,2022-04-05 10:56,12.6,0,206.5,1.8,1018.9,1023.7,34,6.07,13560
119,2022-04-05 10:57,12.7,0,187.2,1.6,1018.8,1023.6,33.8,6.12,13620
119,2022-04-05 10:58,12.9,0,206.7,3,1018.8,1023.6,35.2,6.16,13680
119,2022-04-05 10:59,12.9,0,210.3,3.2,1018.8,1023.6,34.4,6.2,13740
119,2022-04-05 11:00,12.8,0,247.8,.9,1018.8,1023.6,32.4,6.24,13800
119,2022-04-05 11:01,12.8,0,160.8,1.2,1018.8,1023.6,32.3,6.29,13860
119,2022-04-05 11:02,13.1,0,157.8,1.4,1018.8,1023.6,32.9,6.33,13920
119,2022-04-05 11:03,13.3,0,159.6,2.4,1018.8,1023.6,32.2,6.37,13980
119,2022-04-05 11:04,13.2,0,158.5,4.4,1018.7,1023.5,31.4,6.41,14040
119,2022-04-05 11:05,13.1,0,196.9,3.7,1018.7,1023.5,31.6,6.45,14100
119,2022-04-05 11:06,13,0,186,2.5,1018.8,1023.6,31.5,6.49,14160
119,2022-04-05 11:07,12.9,0,193.8,2.2,1018.7,1023.5,32,6.54,14220
119,2022-04-05 11:08,13.2,0,206.8,2.9,1018.7,1023.5,32.4,6.58,14280
119,2022-04-05 11:09,13,0,221.4,1.8,1018.7,1023.5,31,6.63,14340
119,2022-04-05 11:10,13,0,167.2,1.8,1018.7,1023.5,32,6.67,14400
119,2022-04-05 11:11,13.3,0,196.5,3,1018.7,1023.5,32.1,6.71,14460
119,2022-04-05 11:12,13.3,0,191.5,3.5,1018.7,1023.5,31.4,6.76,14520
119,2022-04-05 11:13,13.2,0,211.6,3.3,1018.7,1023.5,30.9,6.8,14580
119,2022-04-05 11:14,13,0,205.1,3.3,1018.7,1023.5,30.7,6.85,14640
119,2022-04-05 11:15,13.2,0,204.8,3.1,1018.7,1023.5,32.1,6.89,14700
119,2022-04-05 11:16,13.3,0,204.6,2.9,1018.7,1023.5,31.2,6.94,14760
119,2022-04-05 11:17,13.4,0,200.3,3.1,1018.7,1023.5,32.1,6.99,14820
119,2022-04-05 11:18,13.3,0,197.5,4,1018.7,1023.5,30.9,7.03,14880
119,2022-04-05 11:19,13.3,0,201.6,4,1018.7,1023.5,31.3,7.08,14940
119,2022-04-05 11:20,13.3,0,200.2,3.1,1018.7,1023.5,30.9,7.13,15000
119,2022-04-05 11:21,13.2,0,227.2,3.3,1018.7,1023.5,31.4,7.17,15060
119,2022-04-05 11:22,13.1,0,236.6,3.2,1018.7,1023.5,30.6,7.22,15120
119,2022-04-05 11:23,12.9,0,234,1.6,1018.7,1023.5,30.2,7.27,15180
119,2022-04-05 11:24,13.1,0,158,1.1,1018.7,1023.5,31.6,7.32,15240
119,2022-04-05 11:25,13.3,0,170.6,1.8,1018.7,1023.5,30.4,7.36,15300
119,2022-04-05 11:26,13.4,0,183.3,2.5,1018.7,1023.5,30.4,7.41,15360
119,2022-04-05 11:27,13.5,0,176.7,2.7,1018.6,1023.4,30.3,7.46,15420
119,2022-04-05 11:28,13.5,0,181.9,3.8,1018.6,1023.4,30.1,7.51,15480
119,2022-04-05 11:29,13.5,0,205,3.9,1018.6,1023.4,30.5,7.55,15540
119,2022-04-05 11:30,13.7,0,235.6,2.6,1018.7,1023.5,31.3,7.6,15600
119,2022-04-05 11:31,13.8,0,165.8,2.3,1018.6,1023.4,30.2,7.65,15660
119,2022-04-05 11:32,13.8,0,145.3,2.3,1018.6,1023.4,30,7.69,15720
119,2022-04-05 11:33,13.8,0,148.8,2.4,1018.6,1023.4,29.5,7.74,15780
119,2022-04-05 11:34,13.7,0,133.7,2.4,1018.5,1023.3,29.7,7.79,15840
119,2022-04-05 11:35,13.7,0,160.7,1.7,1018.5,1023.3,29.7,7.83,15900
119,2022-04-05 11:36,13.7,0,204.1,2.7,1018.4,1023.2,29.3,7.88,15960
119,2022-04-05 11:37,14,0,245.3,4.1,1018.4,1023.2,30.6,7.92,16020
119,2022-04-05 11:38,14.2,0,237.1,4.2,1018.5,1023.3,29.6,7.97,16080
119,2022-04-05 11:39,13.8,0,229.4,4.2,1018.4,1023.2,28.6,8.02,16140
119,2022-04-05 11:40,13.5,0,244.6,3.9,1018.4,1023.2,29.1,8.06,16200
119,2022-04-05 11:41,13.4,0,276.8,3.1,1018.4,1023.2,29.8,8.1,16260
119,2022-04-05 11:42,13.6,0,275.7,2.4,1018.4,1023.2,29.8,8.16,16320
119,2022-04-05 11:43,13.7,0,256.6,2.4,1018.5,1023.3,30.3,8.2,16380
119,2022-04-05 11:44,13.9,0,281.5,1.9,1018.5,1023.3,29.9,8.25,16440
119,2022-04-05 11:45,13.9,0,260.2,2.7,1018.4,1023.2,29.8,8.29,16500
119,2022-04-05 11:46,13.7,0,244.7,1.3,1018.5,1023.3,29,8.34,16560
119,2022-04-05 11:47,13.9,0,228.9,.9,1018.4,1023.2,30.2,8.39,16620
119,2022-04-05 11:48,14.2,0,248,2.8,1018.4,1023.2,31,8.43,16680
119,2022-04-05 11:49,14.4,0,233.5,3.4,1018.4,1023.2,29.9,8.47,16740
119,2022-04-05 11:50,14.3,0,252.3,4,1018.4,1023.2,29.2,8.52,16800
119,2022-04-05 11:51,14,0,281.5,3.4,1018.4,1023.2,28.3,8.57,16860
119,2022-04-05 11:52,13.7,0,308.6,2.4,1018.4,1023.2,28,8.62,16920
119,2022-04-05 11:53,13.7,0,278.3,1.8,1018.4,1023.2,28.5,8.67,16980
119,2022-04-05 11:54,13.9,0,191,1.9,1018.4,1023.2,28.5,8.71,17040
119,2022-04-05 11:55,14.1,0,216.3,1.5,1018.4,1023.2,28.9,8.76,17100
119,2022-04-05 11:56,14.2,0,254.5,2.1,1018.4,1023.2,29.4,8.81,17160
119,2022-04-05 11:57,14.3,0,250.7,3.2,1018.4,1023.2,29.3,8.85,17220
119,2022-04-05 11:58,14.1,0,247.8,1.7,1018.3,1023.1,28.6,8.89,17280
119,2022-04-05 11:59,14.2,0,258.5,1.6,1018.3,1023.1,29,8.95,17340
119,2022-04-05 12:00,14.3,0,231.7,2.1,1018.3,1023.1,28.9,9,17400
119,2022-04-05 12:01,14.4,0,237.2,2.6,1018.3,1023.1,29.2,9.05,17460
119,2022-04-05 12:02,14.6,0,277,2.9,1018.3,1023.1,28.5,9.09,17520
119,2022-04-05 12:03,14.6,0,267.7,3.3,1018.3,1023.1,27.8,9.14,17580
119,2022-04-05 12:04,14.5,0,249.8,3.3,1018.3,1023.1,27.9,9.18,17640
119,2022-04-05 12:05,14.6,0,239.7,3.9,1018.3,1023.1,27.7,9.24,17700
119,2022-04-05 12:06,14.5,0,236.6,2.7,1018.3,1023.1,26.6,9.29,17760
119,2022-04-05 12:07,14.4,0,236.8,3.4,1018.2,1023,27.5,9.34,17820
119,2022-04-05 12:08,14.7,0,231.1,3.8,1018.2,1023,28.2,9.39,17880
119,2022-04-05 12:09,14.7,0,219.2,3.9,1018.2,1023,27.3,9.43,17940
119,2022-04-05 12:10,14.4,0,229.1,2.7,1018.2,1023,27,9.49,18000
119,2022-04-05 12:11,14.4,0,202.6,4,1018.2,1023,28.8,9.54,18060
119,2022-04-05 12:12,14.6,0,203.9,3.8,1018.2,1023,27.8,9.59,18120
119,2022-04-05 12:13,14.6,0,238,3.6,1018.2,1023,27.6,9.63,18180
119,2022-04-05 12:14,14.6,0,207.3,3,1018.1,1022.9,28.3,9.68,18240
119,2022-04-05 12:15,14.7,0,204.5,3.4,1018.1,1022.9,27.6,9.72,18300
119,2022-04-05 12:16,14.5,0,198.3,3.4,1018.1,1022.9,26.5,9.78,18360
119,2022-04-05 12:17,14.4,0,186,2.4,1018.1,1022.9,27,9.83,18420
119,2022-04-05 12:18,14.6,0,216.3,3.4,1018.1,1022.9,27.4,9.88,18480
119,2022-04-05 12:19,14.8,0,229.5,3.4,1018.1,1022.9,28.1,9.93,18540
119,2022-04-05 12:20,15,0,272.2,3.7,1018,1022.8,28.2,9.99,18600
119,2022-04-05 12:21,14.8,0,241.3,2.6,1018,1022.8,27.6,10.04,18660
119,2022-04-05 12:22,14.7,0,212.8,3.7,1018,1022.8,27.8,10.09,18720
119,2022-04-05 12:23,14.5,0,230.5,3,1018,1022.8,27.6,10.14,18780
119,2022-04-05 12:24,14.6,0,216.3,3.5,1018,1022.8,28,10.18,18840
119,2022-04-05 12:25,14.5,0,250.8,3.3,1018,1022.8,28.3,10.24,18900
119,2022-04-05 12:26,14.7,0,284.8,2.5,1018,1022.8,28.9,10.29,18960
119,2022-04-05 12:27,14.8,0,252.7,2.3,1017.9,1022.7,27.6,10.34,19020
119,2022-04-05 12:28,14.8,0,243.4,3.9,1017.9,1022.7,28.5,10.38,19080
119,2022-04-05 12:29,14.8,0,240.7,3,1017.9,1022.7,28.4,10.43,19140
119,2022-04-05 12:30,15.1,0,211.7,2.5,1017.9,1022.7,28.4,10.48,19200
119,2022-04-05 12:31,15.2,0,194.8,3.7,1017.9,1022.7,27,10.53,19260
119,2022-04-05 12:32,14.9,0,205.3,3.5,1017.9,1022.7,26.5,10.59,19320
119,2022-04-05 12:33,14.6,0,203.9,2.4,1017.9,1022.7,26.4,10.64,19380
119,2022-04-05 12:34,14.6,0,210.5,1,1017.9,1022.7,26.8,10.69,19440
119,2022-04-05 12:35,15,0,291,3,1017.9,1022.7,28.8,10.74,19500
119,2022-04-05 12:36,15.3,0,170.4,2.6,1017.8,1022.6,27,10.79,19560
119,2022-04-05 12:37,15.2,0,251.4,2.9,1017.9,1022.7,26.8,10.84,19620
119,2022-04-05 12:38,15,0,266.7,2.7,1017.8,1022.6,27.2,10.89,19680
119,2022-04-05 12:39,15.2,0,259,2,1017.8,1022.6,27.2,10.94,19740
119,2022-04-05 12:40,15.4,0,237.5,3.5,1017.8,1022.6,27.4,10.99,19800
119,2022-04-05 12:41,15.1,0,228.6,3.3,1017.8,1022.6,26.5,11.04,19860
119,2022-04-05 12:42,15.3,0,254.9,4.3,1017.7,1022.5,27.4,11.09,19920
119,2022-04-05 12:43,15.1,0,248.5,3.9,1017.7,1022.5,25,11.14,19980
119,2022-04-05 12:44,14.7,0,247.1,3.9,1017.7,1022.5,25.1,11.19,20040
119,2022-04-05 12:45,14.6,0,269.6,3.2,1017.7,1022.5,25.8,11.24,20100
119,2022-04-05 12:46,14.9,0,285.2,3.1,1017.7,1022.5,26.6,11.29,20160
119,2022-04-05 12:47,15.1,0,261,3.1,1017.7,1022.5,25.9,11.34,20220
119,2022-04-05 12:48,15.1,0,275.3,3,1017.7,1022.5,25.3,11.39,20280
119,2022-04-05 12:49,14.9,0,274,2.7,1017.7,1022.5,24.7,11.44,20340
119,2022-04-05 12:50,14.8,0,276.2,4,1017.7,1022.5,25.4,11.49,20400
119,2022-04-05 12:51,15,0,290,3.7,1017.7,1022.5,26.3,11.54,20460
119,2022-04-05 12:52,15.3,0,275.6,2.9,1017.7,1022.5,26.1,11.59,20520
119,2022-04-05 12:53,15.4,0,262.2,2.4,1017.6,1022.4,25.3,11.64,20580
119,2022-04-05 12:54,15.2,0,275.4,2.3,1017.6,1022.4,25.5,11.68,20640
119,2022-04-05 12:55,15.2,0,281.7,2.7,1017.6,1022.4,25.1,11.73,20700
119,2022-04-05 12:56,15.1,0,261.7,3.4,1017.6,1022.4,25.4,11.78,20760
119,2022-04-05 12:57,15.1,0,281,3.7,1017.6,1022.4,24.9,11.83,20820
119,2022-04-05 12:58,15,0,288.9,3.1,1017.6,1022.4,25,11.88,20880
119,2022-04-05 12:59,15,0,287.7,2.4,1017.6,1022.4,26,11.93,20940
119,2022-04-05 13:00,15.1,0,311.7,2.7,1017.6,1022.4,25.6,11.98,21000
119,2022-04-05 13:01,15,0,332.8,2.7,1017.5,1022.3,26.6,12.02,21060
119,2022-04-05 13:02,15.1,0,260.9,2.7,1017.5,1022.3,26.5,12.07,21120
119,2022-04-05 13:03,15.3,0,268.3,3.3,1017.5,1022.3,26.5,12.11,21180
119,2022-04-05 13:04,15.4,0,276.2,4,1017.5,1022.3,26.1,12.16,21240
119,2022-04-05 13:05,15.2,0,284.7,3.9,1017.6,1022.4,26,12.21,21300
119,2022-04-05 13:06,15.1,0,275.1,3,1017.5,1022.3,25.7,12.25,21360
119,2022-04-05 13:07,15,0,274.1,3.3,1017.5,1022.3,25.7,12.3,21420
119,2022-04-05 13:08,14.9,0,278.8,3.5,1017.5,1022.3,26.2,12.35,21480
119,2022-04-05 13:09,14.9,0,282.8,3.1,1017.5,1022.3,26,12.4,21540
119,2022-04-05 13:10,14.9,0,304,3.4,1017.5,1022.3,26.6,12.44,21600
119,2022-04-05 13:11,14.7,0,227.8,2.1,1017.5,1022.3,26,12.49,21660
119,2022-04-05 13:12,14.8,0,330.3,1.9,1017.5,1022.3,26.5,12.54,21720
119,2022-04-05 13:13,14.9,0,325.9,2.6,1017.4,1022.2,26.7,12.58,21780
119,2022-04-05 13:14,15.1,0,320.7,2.2,1017.4,1022.2,27,12.63,21840
119,2022-04-05 13:15,15.2,0,307.9,2.2,1017.4,1022.2,26.3,12.68,21900
119,2022-04-05 13:16,15.2,0,273.2,3.2,1017.4,1022.2,26.6,12.73,21960
119,2022-04-05 13:17,15.5,0,271.9,3.8,1017.4,1022.2,26.1,12.77,22020
119,2022-04-05 13:18,15.4,0,306.1,2.8,1017.4,1022.2,26.4,12.82,22080
119,2022-04-05 13:19,15.7,0,276.2,3.1,1017.4,1022.2,26.5,12.87,22140
119,2022-04-05 13:20,15.8,0,297.3,3.2,1017.4,1022.2,26.7,12.92,22200
119,2022-04-05 13:21,15.9,0,282.5,3,1017.4,1022.2,25.6,12.96,22260
119,2022-04-05 13:22,15.7,0,285.6,2.7,1017.4,1022.2,25.4,13.01,22320
119,2022-04-05 13:23,15.6,0,290,3.2,1017.4,1022.2,25.5,13.06,22380
119,2022-04-05 13:24,15.5,0,270.4,3.7,1017.3,1022.1,25.1,13.11,22440
119,2022-04-05 13:25,15.3,0,264.2,3.4,1017.3,1022.1,25.2,13.16,22500
119,2022-04-05 13:26,15.2,0,275.5,2.6,1017.3,1022.1,26.4,13.2,22560
119,2022-04-05 13:27,15.3,0,251.5,3.2,1017.3,1022.1,26,13.25,22620
119,2022-04-05 13:28,15.5,0,212.3,4,1017.3,1022.1,27.3,13.3,22680
119,2022-04-05 13:29,15.5,0,248.3,3.1,1017.2,1022,26.6,13.35,22740
119,2022-04-05 13:30,15.5,0,283.5,3.8,1017.2,1022,26.2,13.39,22800
119,2022-04-05 13:31,15.5,0,290.7,3.8,1017.2,1022,25.9,13.44,22860
119,2022-04-05 13:32,15.6,0,312.8,3.6,1017.2,1022,26.3,13.48,22920
119,2022-04-05 13:33,15.6,0,297.2,3.5,1017.2,1022,26.7,13.53,22980
119,2022-04-05 13:34,15.6,0,295,4.1,1017.2,1022,26.2,13.57,23040
119,2022-04-05 13:35,15.4,0,294.7,3.3,1017.2,1022,25.8,13.62,23100
119,2022-04-05 13:36,15.2,0,291.2,3.2,1017.2,1022,25.9,13.66,23160
119,2022-04-05 13:37,15,0,289.1,3,1017.2,1022,25.4,13.71,23220
119,2022-04-05 13:38,15.1,0,292.9,2.6,1017.2,1022,27.2,13.76,23280
119,2022-04-05 13:39,15.5,0,276.2,3.2,1017.2,1022,27.6,13.8,23340
119,2022-04-05 13:40,15.8,0,249,3,1017.2,1022,26.9,13.85,23400
119,2022-04-05 13:41,15.8,0,271.4,4.1,1017.1,1021.9,26.5,13.89,23460
119,2022-04-05 13:42,15.9,0,266,4,1017.1,1021.9,26.5,13.94,23520
119,2022-04-05 13:43,15.7,0,264.7,3.4,1017.1,1021.9,26,13.98,23580
119,2022-04-05 13:44,15.5,0,247.9,3.4,1017.1,1021.9,26.1,14.02,23640
119,2022-04-05 13:45,15.3,0,261.4,4.6,1017,1021.8,26,14.07,23700
119,2022-04-05 13:46,15.5,0,276.3,2.4,1017,1021.8,28,14.11,23760
119,2022-04-05 13:47,15.6,0,261,1.5,1017,1021.8,26.3,14.16,23820
119,2022-04-05 13:48,15.7,0,253,2.1,1017,1021.8,26.6,14.2,23880
119,2022-04-05 13:49,15.8,0,252.8,2.9,1017,1021.8,27.1,14.25,23940
119,2022-04-05 13:50,15.6,0,263.9,2.5,1016.9,1021.7,25.7,14.29,24000
119,2022-04-05 13:51,15.5,0,248.8,3.8,1016.9,1021.7,26.3,14.34,24060
119,2022-04-05 13:52,15.5,0,223.4,4.2,1016.9,1021.7,27,14.38,24120
119,2022-04-05 13:53,15.7,0,247.4,4.5,1016.9,1021.7,27.8,14.43,24180
119,2022-04-05 13:54,15.8,0,262.5,4,1016.9,1021.7,27.2,14.47,24240
119,2022-04-05 13:55,15.9,0,270,3.4,1016.9,1021.7,27.2,14.51,24300
119,2022-04-05 13:56,15.7,0,264.2,4.7,1016.9,1021.7,27,14.55,24360
119,2022-04-05 13:57,15.7,0,275.3,3.9,1016.9,1021.7,26.7,14.6,24420
119,2022-04-05 13:58,15.6,0,291.7,3.9,1016.8,1021.6,26.2,14.64,24480
119,2022-04-05 13:59,15.4,0,267,3,1016.8,1021.6,26.1,14.68,24540
119,2022-04-05 14:00,15.6,0,243.8,2.8,1016.8,1021.6,27.6,14.72,24600
119,2022-04-05 14:01,15.9,0,258.1,4.1,1016.8,1021.6,27.4,14.77,24660
