지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
119,2022-06-07 19:02,22.5,0,228.1,1.6,1003.1,1007.7,52.3,19.79,27240
119,2022-06-07 19:03,22.5,0,225.4,1.7,1003.1,1007.7,52.5,19.81,27240
119,2022-06-07 19:04,22.5,0,239.3,1.9,1003.1,1007.7,52.8,19.81,27240
119,2022-06-07 19:05,22.5,0,233.8,2.2,1003.1,1007.7,53.1,19.81,27240
119,2022-06-07 19:06,22.4,0,219.1,2.5,1003.1,1007.7,52.9,19.81,27240
119,2022-06-07 19:07,22.4,0,236.6,2,1003.2,1007.8,53.3,19.81,27240
119,2022-06-07 19:08,22.4,0,242.5,1.8,1003.2,1007.8,53.6,19.81,27300
119,2022-06-07 19:09,22.4,0,236.8,1.7,1003.2,1007.8,53.7,19.81,27360
119,2022-06-07 19:10,22.4,0,238.6,1.7,1003.2,1007.8,53.9,19.81,27420
119,2022-06-07 19:11,22.4,0,208.5,2,1003.2,1007.8,54.3,19.81,27480
119,2022-06-07 19:12,22.4,0,221.4,2.7,1003.2,1007.8,54.5,19.81,27540
119,2022-06-07 19:13,22.4,0,200.2,2.6,1003.2,1007.8,55.2,19.81,27540
119,2022-06-07 19:14,22.3,0,180.3,2.4,1003.2,1007.8,55.3,19.81,27540
119,2022-06-07 19:15,22.3,0,212,2.6,1003.2,1007.8,55.7,19.81,27540
119,2022-06-07 19:16,22.2,0,212.2,2.4,1003.2,1007.8,56.1,19.81,27540
119,2022-06-07 19:17,22.2,0,192.4,2.7,1003.2,1007.8,56.6,19.81,27540
119,2022-06-07 19:18,22.1,0,193.7,3.1,1003.2,1007.8,57.4,19.81,27540
119,2022-06-07 19:19,22,0,180.6,3.7,1003.2,1007.8,58.5,19.81,27540
119,2022-06-07 19:20,22,0,187.9,3.5,1003.2,1007.8,59.1,19.81,27540
119,2022-06-07 19:21,21.9,0,188.9,3.7,1003.2,1007.8,59.7,19.81,27540
119,2022-06-07 19:22,21.8,0,173.8,3.4,1003.3,1007.9,59.8,19.81,27540
119,2022-06-07 19:23,21.8,0,187,3.4,1003.3,1007.9,60.3,19.81,27540
119,2022-06-07 19:24,21.8,0,179.9,3.8,1003.3,1007.9,60.6,19.81,27540
119,2022-06-07 19:25,21.7,0,185.5,3.7,1003.3,1007.9,60.9,19.81,27540
119,2022-06-07 19:26,21.7,0,184.7,3.7,1003.3,1007.9,61.4,19.81,27540
119,2022-06-07 19:27,21.6,0,184.5,3.5,1003.3,1007.9,61.5,19.81,27540
119,2022-06-07 19:28,21.6,0,178.4,4.2,1003.3,1007.9,61.9,19.81,27540
119,2022-06-07 19:29,21.6,0,197.2,4,1003.3,1007.9,62.2,19.81,27540
119,2022-06-07 19:30,21.5,0,215.3,3,1003.3,1007.9,62.2,19.81,27540
119,2022-06-07 19:31,21.4,0,189.7,3.1,1003.3,1007.9,62.8,19.81,27540
119,2022-06-07 19:32,21.4,0,190.9,3.5,1003.3,1007.9,62.7,19.81,27540
119,2022-06-07 19:33,21.4,0,199.9,3,1003.4,1008,63,19.81,27540
119,2022-06-07 19:34,21.4,0,200.5,3.2,1003.4,1008,62.9,19.81,27540
119,2022-06-07 19:35,21.3,0,182.9,3.5,1003.4,1008,62.9,19.81,27540
119,2022-06-07 19:36,21.2,0,193.8,3.6,1003.4,1008,63.1,19.81,27540
119,2022-06-07 19:37,21.2,0,197.6,3,1003.4,1008,63,19.81,27540
119,2022-06-07 19:38,21.2,0,207.3,1.8,1003.4,1008,63.6,19.81,27540
119,2022-06-07 19:39,21.2,0,175.9,2.5,1003.4,1008,63.6,19.81,27540
119,2022-06-07 19:40,21.3,0,144.9,3,1003.4,1008,63.4,19.81,27540
119,2022-06-07 19:41,21.3,0,157.8,3.8,1003.4,1008,63.4,19.81,27540
119,2022-06-07 19:42,21.2,0,164.8,3.6,1003.4,1008,63.2,19.81,27540
119,2022-06-07 19:43,21.2,0,173.6,3.6,1003.5,1008.1,63.7,19.81,27540
119,2022-06-07 19:44,21.1,0,161.5,2.5,1003.5,1008.1,63.5,19.81,27540
119,2022-06-07 19:45,21.1,0,170.6,3.1,1003.5,1008.1,63.8,19.81,27540
119,2022-06-07 19:46,21.1,0,179.8,3.4,1003.5,1008.1,63.7,19.81,27540
119,2022-06-07 19:47,21.1,0,175.2,3.7,1003.5,1008.1,63.9,19.81,27540
119,2022-06-07 19:48,21.1,0,167.1,3.1,1003.5,1008.1,64,19.81,27540
119,2022-06-07 19:49,21.1,0,176.2,2.5,1003.5,1008.1,64.1,19.81,27540
119,2022-06-07 19:50,21.1,0,179,3.3,1003.5,1008.1,64,19.81,27540
119,2022-06-07 19:51,21,0,172.4,3.7,1003.5,1008.1,63.9,19.81,27540
119,2022-06-07 19:52,21.1,0,164.4,3.1,1003.5,1008.1,64.1,19.81,27540
119,2022-06-07 19:53,21,0,167.9,2.7,1003.5,1008.1,63.9,19.81,27540
119,2022-06-07 19:54,21,0,162,2.8,1003.5,1008.1,64.2,19.81,27540
119,2022-06-07 19:55,21,0,201.9,2.4,1003.6,1008.2,64.3,19.81,27540
119,2022-06-07 19:56,20.9,0,187.1,2.8,1003.6,1008.2,64.4,19.81,27540
119,2022-06-07 19:57,20.9,0,198.9,2.2,1003.6,1008.2,64.8,19.81,27540
119,2022-06-07 19:58,20.9,0,162.7,1.5,1003.6,1008.2,64.9,19.81,27540
119,2022-06-07 19:59,20.9,0,179.8,2,1003.6,1008.2,65,19.81,27540
119,2022-06-07 20:00,20.9,0,183.1,1.8,1003.6,1008.2,65.2,19.81,27540
119,2022-06-07 20:01,20.9,0,181.9,2.8,1003.6,1008.2,65.1,19.81,27540
119,2022-06-07 20:02,21,0,180.1,2,1003.6,1008.2,65.3,19.81,27540
119,2022-06-07 20:03,21,0,184.4,2.1,1003.6,1008.2,65.1,19.81,27540
119,2022-06-07 20:04,20.9,0,197.5,2,1003.7,1008.3,65.3,19.81,27540
119,2022-06-07 20:05,20.9,0,180.7,1.8,1003.7,1008.3,65.7,19.81,27540
119,2022-06-07 20:06,20.9,0,169.6,1.5,1003.7,1008.3,65.9,19.81,27540
119,2022-06-07 20:07,20.8,0,196.7,2.2,1003.7,1008.3,66.2,19.81,27540
119,2022-06-07 20:08,20.7,0,203,2.4,1003.7,1008.3,66.1,19.81,27540
119,2022-06-07 20:09,20.7,0,194.2,2.5,1003.7,1008.3,66.4,19.81,27540
119,2022-06-07 20:10,20.7,0,186,2.2,1003.7,1008.3,66.4,19.81,27540
119,2022-06-07 20:11,20.6,0,190,3,1003.7,1008.3,66.7,19.81,27540
119,2022-06-07 20:12,20.6,0,185.8,3.5,1003.7,1008.3,66.6,19.81,27540
119,2022-06-07 20:13,20.6,0,186.2,2.9,1003.7,1008.3,66.5,19.81,27540
119,2022-06-07 20:14,20.6,0,187.5,3,1003.8,1008.4,66.5,19.81,27540
119,2022-06-07 20:15,20.5,0,187,2.8,1003.7,1008.3,66.4,19.81,27540
119,2022-06-07 20:16,20.5,0,187.9,3.2,1003.7,1008.3,66.7,19.81,27540
119,2022-06-07 20:17,20.5,0,184.1,2.6,1003.7,1008.3,66.7,19.81,27540
119,2022-06-07 20:18,20.5,0,188.8,2.8,1003.8,1008.4,66.6,19.81,27540
119,2022-06-07 20:19,20.5,0,191,2.9,1003.8,1008.4,67.2,19.81,27540
119,2022-06-07 20:20,20.4,0,187,2.6,1003.8,1008.4,66.9,19.81,27540
119,2022-06-07 20:21,20.5,0,186.2,2.1,1003.8,1008.4,67,19.81,27540
119,2022-06-07 20:22,20.4,0,199.6,3.2,1003.8,1008.4,66.9,19.81,27540
119,2022-06-07 20:23,20.4,0,174.6,3.5,1003.8,1008.4,66.7,19.81,27540
119,2022-06-07 20:24,20.4,0,184,2.9,1003.8,1008.4,67,19.81,27540
119,2022-06-07 20:25,20.4,0,178.4,2.6,1003.8,1008.4,66.9,19.81,27540
119,2022-06-07 20:26,20.4,0,197.1,2.9,1003.9,1008.5,66.7,19.81,27540
119,2022-06-07 20:27,20.3,0,181.5,3.7,1003.9,1008.5,66.9,19.81,27540
119,2022-06-07 20:28,20.3,0,184.9,2.4,1003.9,1008.5,66.9,19.81,27540
119,2022-06-07 20:29,20.3,0,188.9,2.1,1003.9,1008.5,67.1,19.81,27540
119,2022-06-07 20:30,20.3,0,187.9,2,1003.9,1008.5,67.2,19.81,27540
119,2022-06-07 20:31,20.3,0,192.6,1.5,1003.9,1008.5,67.2,19.81,27540
119,2022-06-07 20:32,20.2,0,177.7,1.4,1003.9,1008.5,67.2,19.81,27540
119,2022-06-07 20:33,20.2,0,193.2,1.4,1003.9,1008.5,67.1,19.81,27540
119,2022-06-07 20:34,20.3,0,201.8,2.4,1004,1008.6,66.7,19.81,27540
119,2022-06-07 20:35,20.2,0,147.8,3,1004,1008.6,66.6,19.81,27540
119,2022-06-07 20:36,20.2,0,181.6,2.8,1004,1008.6,66.7,19.81,27540
119,2022-06-07 20:37,20.2,0,184.5,3.1,1004,1008.6,66.5,19.81,27540
119,2022-06-07 20:38,20.2,0,178.8,2.8,1004,1008.6,66.9,19.81,27540
119,2022-06-07 20:39,20.2,0,168.5,2.4,1004,1008.6,66.7,19.81,27540
119,2022-06-07 20:40,20.2,0,174.5,2.4,1004,1008.6,66.7,19.81,27540
119,2022-06-07 20:41,20.2,0,161.3,2.3,1004,1008.6,67,19.81,27540
119,2022-06-07 20:42,20.2,0,172.1,2.3,1004.1,1008.7,67.1,19.81,27540
119,2022-06-07 20:43,20.2,0,185.5,2.2,1004.1,1008.7,66.8,19.81,27540
119,2022-06-07 20:44,20.2,0,180.3,2.8,1004.1,1008.7,67.2,19.81,27540
119,2022-06-07 20:45,20.2,0,185.9,2.7,1004.1,1008.7,66.9,19.81,27540
119,2022-06-07 20:46,20.2,0,172.1,1.3,1004.1,1008.7,67.2,19.81,27540
119,2022-06-07 20:47,20.1,0,152.8,1.6,1004.1,1008.7,67.2,19.81,27540
119,2022-06-07 20:48,20.1,0,176.6,1.8,1004.1,1008.7,67.4,19.81,27540
119,2022-06-07 20:49,20.1,0,170.6,2.2,1004.1,1008.7,67.6,19.81,27540
119,2022-06-07 20:50,20.1,0,172.3,2.2,1004.1,1008.7,67.4,19.81,27540
119,2022-06-07 20:51,20.1,0,166.1,2.2,1004.2,1008.8,67.7,19.81,27540
119,2022-06-07 20:52,20,0,164.9,2.3,1004.2,1008.8,67.8,19.81,27540
119,2022-06-07 20:53,20,0,168.5,1.8,1004.2,1008.8,67.6,19.81,27540
119,2022-06-07 20:54,20,0,159.6,2.3,1004.2,1008.8,67.6,19.81,27540
119,2022-06-07 20:55,20,0,173.6,2.3,1004.2,1008.8,67.5,19.81,27540
119,2022-06-07 20:56,20,0,188.8,1.7,1004.3,1008.9,67.5,19.81,27540
119,2022-06-07 20:57,20.1,0,157.2,2.4,1004.3,1008.9,67.6,19.81,27540
119,2022-06-07 20:58,20,0,151.2,2.4,1004.3,1008.9,67.6,19.81,27540
119,2022-06-07 20:59,20,0,162.8,2.3,1004.3,1008.9,67.4,19.81,27540
119,2022-06-07 21:00,20,0,185.8,2,1004.3,1008.9,67.5,19.81,27540
119,2022-06-07 21:01,20,0,170.7,1.6,1004.3,1008.9,67.3,19.81,27540
119,2022-06-07 21:02,20,0,175.9,1.3,1004.3,1008.9,67.4,19.81,27540
119,2022-06-07 21:03,20,0,164.7,1,1004.4,1009,67.4,19.81,27540
119,2022-06-07 21:04,20,0,169.8,1.8,1004.4,1009,67.4,19.81,27540
119,2022-06-07 21:05,20,0,187.3,1.8,1004.4,1009,67.6,19.81,27540
119,2022-06-07 21:06,20,0,187.1,1.4,1004.4,1009,67.5,19.81,27540
119,2022-06-07 21:07,20,0,162.3,.9,1004.4,1009,67.9,19.81,27540
119,2022-06-07 21:08,20,0,142.3,1,1004.4,1009,67.6,19.81,27540
119,2022-06-07 21:09,20,0,174,1.4,1004.5,1009.1,67.8,19.81,27540
119,2022-06-07 21:10,20,0,187.6,1.1,1004.5,1009.1,68,19.81,27540
119,2022-06-07 21:11,20,0,177.1,1,1004.5,1009.1,67.8,19.81,27540
119,2022-06-07 21:12,20,0,178.8,.8,1004.5,1009.1,68,19.81,27540
119,2022-06-07 21:13,20,0,174.5,1.3,1004.5,1009.1,68,19.81,27540
119,2022-06-07 21:14,20,0,148,1.1,1004.5,1009.1,67.9,19.81,27540
119,2022-06-07 21:15,20,0,183.2,1.1,1004.6,1009.2,68.1,19.81,27540
119,2022-06-07 21:16,20,0,198.6,2.1,1004.6,1009.2,68.1,19.81,27540
119,2022-06-07 21:17,20,0,194.6,1.9,1004.6,1009.2,67.9,19.81,27540
119,2022-06-07 21:18,20,0,171.2,1.6,1004.6,1009.2,68.3,19.81,27540
119,2022-06-07 21:19,20,0,176.9,2.4,1004.6,1009.2,68.5,19.81,27540
119,2022-06-07 21:20,20,0,188.5,2.2,1004.6,1009.2,67.8,19.81,27540
119,2022-06-07 21:21,20.1,0,189,2,1004.7,1009.3,68.1,19.81,27540
119,2022-06-07 21:22,20,0,193,2.2,1004.7,1009.3,67.9,19.81,27540
119,2022-06-07 21:23,20,0,214.9,2.1,1004.7,1009.3,68,19.81,27540
119,2022-06-07 21:24,20.1,0,195.4,2.2,1004.7,1009.3,68,19.81,27540
119,2022-06-07 21:25,20,0,193.4,2.2,1004.7,1009.3,67.8,19.81,27540
119,2022-06-07 21:26,20,0,194,1.8,1004.8,1009.4,68.2,19.81,27540
119,2022-06-07 21:27,20,0,199.8,2.1,1004.8,1009.4,68.1,19.81,27540
119,2022-06-07 21:28,20,0,205.5,2.2,1004.8,1009.4,68.1,19.81,27540
119,2022-06-07 21:29,20,0,179,1.6,1004.8,1009.4,68.2,19.81,27540
119,2022-06-07 21:30,20,0,180.9,1.3,1004.8,1009.4,68.1,19.81,27540
119,2022-06-07 21:31,20,0,192.1,1,1004.8,1009.4,68.4,19.81,27540
119,2022-06-07 21:32,20,0,194.1,1.2,1004.8,1009.4,68.2,19.81,27540
119,2022-06-07 21:33,20,0,190.3,1.8,1004.9,1009.5,68.5,19.81,27540
119,2022-06-07 21:34,20,0,206.5,2,1004.8,1009.4,68.4,19.81,27540
119,2022-06-07 21:35,19.9,0,192,1.8,1004.8,1009.4,68.2,19.81,27540
119,2022-06-07 21:36,19.9,0,190.2,1.6,1004.9,1009.5,68.6,19.81,27540
119,2022-06-07 21:37,19.9,0,183.6,2.5,1004.9,1009.5,68.2,19.81,27540
119,2022-06-07 21:38,19.9,0,193.3,2.5,1004.9,1009.5,68.5,19.81,27540
119,2022-06-07 21:39,19.9,0,195.1,2.4,1004.9,1009.5,68.4,19.81,27540
119,2022-06-07 21:40,19.9,0,189.4,2.5,1004.9,1009.5,68.6,19.81,27540
119,2022-06-07 21:41,19.9,0,195.6,2.1,1004.9,1009.5,68.8,19.81,27540
119,2022-06-07 21:42,19.8,0,186.5,2,1004.9,1009.5,68.7,19.81,27540
119,2022-06-07 21:43,19.9,0,190,1.9,1004.9,1009.5,68.9,19.81,27540
119,2022-06-07 21:44,19.8,0,164.8,1.9,1004.9,1009.5,68.7,19.81,27540
119,2022-06-07 21:45,19.9,0,174.7,2.1,1004.9,1009.5,68.8,19.81,27540
119,2022-06-07 21:46,19.9,0,187.5,1.7,1005,1009.6,68.6,19.81,27540
119,2022-06-07 21:47,19.9,0,203.9,1.9,1005,1009.6,68.5,19.81,27540
119,2022-06-07 21:48,19.9,0,171.9,2,1005,1009.6,68.8,19.81,27540
119,2022-06-07 21:49,19.9,0,174.3,2.1,1005,1009.6,68.7,19.81,27540
119,2022-06-07 21:50,19.9,0,168.4,1.4,1005,1009.6,68.8,19.81,27540
119,2022-06-07 21:51,19.9,0,177,1.4,1005,1009.6,68.8,19.81,27540
119,2022-06-07 21:52,19.9,0,183.4,1.6,1005,1009.6,68.5,19.81,27540
119,2022-06-07 21:53,19.9,0,156.6,1.4,1005.1,1009.7,68.5,19.81,27540
119,2022-06-07 21:54,20,0,160.2,1.4,1005.1,1009.7,68.3,19.81,27540
119,2022-06-07 21:55,19.9,0,170.1,1.9,1005.1,1009.7,68.3,19.81,27540
119,2022-06-07 21:56,19.9,0,192.6,2.2,1005.1,1009.7,67.9,19.81,27540
119,2022-06-07 21:57,19.9,0,194.5,2.2,1005.1,1009.7,67.9,19.81,27540
119,2022-06-07 21:58,19.9,0,176.7,2,1005.1,1009.7,67.9,19.81,27540
119,2022-06-07 21:59,20,0,162.6,2.5,1005.1,1009.7,67.9,19.81,27540
119,2022-06-07 22:00,20,0,176.3,1.8,1005.2,1009.8,67.9,19.81,27540
119,2022-06-07 22:01,20,0,183.8,1.5,1005.2,1009.8,68,19.81,27540
119,2022-06-07 22:02,20,0,190.9,2.6,1005.2,1009.8,68.2,19.81,27540
119,2022-06-07 22:03,19.9,0,165.3,2.2,1005.2,1009.8,68.2,19.81,27540
119,2022-06-07 22:04,19.9,0,141.7,1.8,1005.2,1009.8,68.4,19.81,27540
119,2022-06-07 22:05,19.9,0,178.5,1.3,1005.2,1009.8,68.4,19.81,27540
119,2022-06-07 22:06,19.9,0,185.1,2.6,1005.2,1009.8,68.5,19.81,27540
119,2022-06-07 22:07,19.9,0,165.9,1.9,1005.2,1009.8,68.5,19.81,27540
119,2022-06-07 22:08,19.9,0,187.7,1.8,1005.2,1009.8,68.4,19.81,27540
119,2022-06-07 22:09,19.9,0,163.1,1.2,1005.2,1009.8,68.6,19.81,27540
119,2022-06-07 22:10,19.9,0,157.2,3,1005.2,1009.8,68.5,19.81,27540
119,2022-06-07 22:11,19.9,0,172.8,2.3,1005.2,1009.8,68.6,19.81,27540
119,2022-06-07 22:12,19.9,0,169.7,2.4,1005.3,1009.9,68.6,19.81,27540
119,2022-06-07 22:13,19.8,0,153.5,2.3,1005.3,1009.9,68.6,19.81,27540
119,2022-06-07 22:14,19.9,0,160.3,2.3,1005.3,1009.9,68.8,19.81,27540
119,2022-06-07 22:15,19.9,0,161.7,2.5,1005.3,1009.9,68.8,19.81,27540
119,2022-06-07 22:16,19.9,0,166.1,2.6,1005.3,1009.9,68.6,19.81,27540
119,2022-06-07 22:17,19.9,0,142.1,2.1,1005.3,1009.9,68.8,19.81,27540
119,2022-06-07 22:18,19.9,0,167.5,2.1,1005.3,1009.9,68.8,19.81,27540
119,2022-06-07 22:19,19.9,0,196,1.7,1005.4,1010,69.1,19.81,27540
119,2022-06-07 22:20,19.9,0,180.3,2.1,1005.4,1010,68.6,19.81,27540
119,2022-06-07 22:21,19.9,0,172.4,2.4,1005.4,1010,68.7,19.81,27540
119,2022-06-07 22:22,19.9,0,183.3,1.7,1005.4,1010,68.7,19.81,27540
119,2022-06-07 22:23,19.9,0,190,3.1,1005.4,1010,68.5,19.81,27540
119,2022-06-07 22:24,19.8,0,168.2,2.2,1005.4,1010,68.7,19.81,27540
119,2022-06-07 22:25,19.9,0,181.7,1.6,1005.4,1010,68.6,19.81,27540
119,2022-06-07 22:26,19.8,0,171.5,3.7,1005.4,1010,68.6,19.81,27540
119,2022-06-07 22:27,19.8,0,149.5,3.5,1005.4,1010,68.7,19.81,27540
119,2022-06-07 22:28,19.8,0,176.8,2.7,1005.4,1010,68.8,19.81,27540
119,2022-06-07 22:29,19.8,0,186.8,3.4,1005.4,1010,68.9,19.81,27540
119,2022-06-07 22:30,19.8,0,187.1,2.5,1005.4,1010,69.2,19.81,27540
119,2022-06-07 22:31,19.7,0,176.3,2.8,1005.5,1010.1,69.5,19.81,27540
119,2022-06-07 22:32,19.7,0,158.4,2.4,1005.4,1010,69.6,19.81,27540
119,2022-06-07 22:33,19.7,0,167.7,2.4,1005.5,1010.1,69.9,19.81,27540
119,2022-06-07 22:34,19.7,0,178.5,2.8,1005.5,1010.1,70,19.81,27540
119,2022-06-07 22:35,19.7,0,146.1,1.7,1005.5,1010.1,70.1,19.81,27540
119,2022-06-07 22:36,19.7,0,157.7,2.4,1005.5,1010.1,70.3,19.81,27540
119,2022-06-07 22:37,19.7,0,186.8,1.9,1005.5,1010.1,70.6,19.81,27540
119,2022-06-07 22:38,19.7,0,168.7,2.4,1005.5,1010.1,70.8,19.81,27540
119,2022-06-07 22:39,19.6,0,149.3,2,1005.5,1010.1,70.7,19.81,27540
119,2022-06-07 22:40,19.6,0,175.2,2.1,1005.5,1010.1,70.8,19.81,27540
119,2022-06-07 22:41,19.7,0,174,1.9,1005.5,1010.1,70.8,19.81,27540
119,2022-06-07 22:42,19.6,0,163.4,1.4,1005.5,1010.1,71,19.81,27540
119,2022-06-07 22:43,19.6,0,181.5,2.4,1005.5,1010.1,70.8,19.81,27540
119,2022-06-07 22:44,19.6,0,180.3,3.1,1005.5,1010.1,70.5,19.81,27540
119,2022-06-07 22:45,19.5,0,160.3,3.3,1005.5,1010.1,70.7,19.81,27540
119,2022-06-07 22:46,19.5,0,172,3.4,1005.5,1010.1,70.8,19.81,27540
119,2022-06-07 22:47,19.5,0,168.6,2.6,1005.5,1010.1,70.8,19.81,27540
119,2022-06-07 22:48,19.5,0,168.7,2.3,1005.5,1010.1,70.7,19.81,27540
119,2022-06-07 22:49,19.4,0,183.1,1.7,1005.5,1010.1,71,19.81,27540
119,2022-06-07 22:50,19.4,0,166,1.8,1005.5,1010.1,70.8,19.81,27540
119,2022-06-07 22:51,19.4,0,176.1,3,1005.5,1010.1,71,19.81,27540
119,2022-06-07 22:52,19.4,0,183.5,2.3,1005.5,1010.1,71,19.81,27540
119,2022-06-07 22:53,19.4,0,166.4,1.8,1005.6,1010.2,71.3,19.81,27540
119,2022-06-07 22:54,19.4,0,177.9,1.9,1005.6,1010.2,71.2,19.81,27540
119,2022-06-07 22:55,19.4,0,167.8,1.3,1005.6,1010.2,71.2,19.81,27540
119,2022-06-07 22:56,19.4,0,155.5,1.3,1005.6,1010.2,71.4,19.81,27540
119,2022-06-07 22:57,19.4,0,163.6,2.6,1005.6,1010.2,71.2,19.81,27540
119,2022-06-07 22:58,19.4,0,179.2,2.1,1005.6,1010.2,71.2,19.81,27540
119,2022-06-07 22:59,19.4,0,184.8,1.9,1005.6,1010.2,71.4,19.81,27540
119,2022-06-07 23:00,19.4,0,161.3,1.7,1005.6,1010.2,71.2,19.81,27540
119,2022-06-07 23:01,19.4,0,152.1,1.8,1005.6,1010.2,71.3,19.81,27540
119,2022-06-07 23:02,19.3,0,162.8,2.5,1005.6,1010.2,71.5,19.81,27540
119,2022-06-07 23:03,19.3,0,148.2,2.4,1005.6,1010.2,71.5,19.81,27540
119,2022-06-07 23:04,19.3,0,173.3,2.3,1005.6,1010.2,71.8,19.81,27540
119,2022-06-07 23:05,19.3,0,178.7,2.7,1005.6,1010.2,71.7,19.81,27540
119,2022-06-07 23:06,19.3,0,171.5,1.9,1005.7,1010.3,72,19.81,27540
119,2022-06-07 23:07,19.3,0,158.9,1.5,1005.7,1010.3,72.1,19.81,27540
119,2022-06-07 23:08,19.3,0,148.9,2,1005.7,1010.3,71.7,19.81,27540
119,2022-06-07 23:09,19.3,0,150.6,2.1,1005.7,1010.3,72.1,19.81,27540
119,2022-06-07 23:10,19.3,0,190.2,1.1,1005.7,1010.3,72.2,19.81,27540
119,2022-06-07 23:11,19.3,0,170.7,1.7,1005.7,1010.3,72.3,19.81,27540
119,2022-06-07 23:12,19.3,0,166.5,1.5,1005.7,1010.3,72,19.81,27540
119,2022-06-07 23:13,19.3,0,194.3,1.1,1005.7,1010.3,72.2,19.81,27540
119,2022-06-07 23:14,19.3,0,191,1.5,1005.7,1010.3,72.2,19.81,27540
119,2022-06-07 23:15,19.3,0,167.9,1.9,1005.7,1010.3,72.6,19.81,27540
119,2022-06-07 23:16,19.2,0,183.7,2.3,1005.7,1010.3,72.3,19.81,27540
119,2022-06-07 23:17,19.2,0,175.9,2.2,1005.7,1010.3,72.4,19.81,27540
119,2022-06-07 23:18,19.2,0,191.6,2.6,1005.7,1010.3,72.2,19.81,27540
119,2022-06-07 23:19,19.2,0,204.9,2.1,1005.7,1010.3,72.4,19.81,27540
119,2022-06-07 23:20,19.2,0,188.7,2.2,1005.7,1010.3,72.3,19.81,27540
119,2022-06-07 23:21,19.2,0,184.8,1.7,1005.7,1010.3,72.1,19.81,27540
119,2022-06-07 23:22,19.2,0,187.9,1.4,1005.7,1010.3,72.6,19.81,27540
119,2022-06-07 23:23,19.2,0,165.1,1.4,1005.7,1010.3,72.5,19.81,27540
119,2022-06-07 23:24,19.2,0,173.8,1.5,1005.8,1010.4,72.5,19.81,27540
119,2022-06-07 23:25,19.2,0,152.9,1.5,1005.8,1010.4,72.5,19.81,27540
119,2022-06-07 23:26,19.2,0,162.7,1.7,1005.8,1010.4,72.4,19.81,27540
119,2022-06-07 23:27,19.2,0,177.1,1.6,1005.8,1010.4,72.5,19.81,27540
119,2022-06-07 23:28,19.2,0,166.7,1.5,1005.8,1010.4,72.7,19.81,27540
119,2022-06-07 23:29,19.2,0,181.8,1.1,1005.8,1010.4,72.8,19.81,27540
119,2022-06-07 23:30,19.2,0,175.7,1.9,1005.8,1010.4,72.8,19.81,27540
119,2022-06-07 23:31,19.2,0,187.4,1.9,1005.8,1010.4,72.8,19.81,27540
119,2022-06-07 23:32,19.1,0,173.8,1.6,1005.8,1010.4,73.1,19.81,27540
119,2022-06-07 23:33,19.1,0,179.1,1.6,1005.8,1010.4,73.3,19.81,27540
119,2022-06-07 23:34,19.1,0,185.4,2,1005.8,1010.4,73.4,19.81,27540
119,2022-06-07 23:35,19.1,0,195,1.8,1005.8,1010.4,73.7,19.81,27540
119,2022-06-07 23:36,19,0,156.8,1.7,1005.8,1010.4,73.8,19.81,27540
119,2022-06-07 23:37,19.1,0,177.5,1.5,1005.8,1010.4,73.5,19.81,27540
119,2022-06-07 23:38,19.1,0,213.3,1,1005.8,1010.4,74,19.81,27540
119,2022-06-07 23:39,19,0,197.5,1.3,1005.8,1010.4,73.8,19.81,27540
119,2022-06-07 23:40,19.1,0,195.9,1.1,1005.8,1010.4,74.2,19.81,27540
119,2022-06-07 23:41,19.1,0,204.2,1.8,1005.8,1010.4,74.2,19.81,27540
119,2022-06-07 23:42,19,0,196.6,1.7,1005.8,1010.4,74,19.81,27540
119,2022-06-07 23:43,19,0,190,1.7,1005.8,1010.4,74.2,19.81,27540
119,2022-06-07 23:44,19,0,217,1.8,1005.8,1010.4,73.9,19.81,27540
119,2022-06-07 23:45,19,0,189.1,1.3,1005.8,1010.4,74.3,19.81,27540
119,2022-06-07 23:46,19,0,197.6,1.8,1005.9,1010.5,74.5,19.81,27540
119,2022-06-07 23:47,19,0,189.4,1.4,1005.8,1010.4,74.4,19.81,27540
119,2022-06-07 23:48,18.9,0,198.4,.9,1005.8,1010.4,74.7,19.81,27540
119,2022-06-07 23:49,18.9,0,192.8,1.5,1005.9,1010.5,74.7,19.81,27540
119,2022-06-07 23:50,18.9,0,200.9,1.3,1005.8,1010.4,74.6,19.81,27540
119,2022-06-07 23:51,18.9,0,218.3,.8,1005.8,1010.4,74.5,19.81,27540
119,2022-06-07 23:52,18.9,0,212.6,1.4,1005.8,1010.4,74.8,19.81,27540
119,2022-06-07 23:53,18.9,0,218.5,1.5,1005.8,1010.4,74.8,19.81,27540
119,2022-06-07 23:54,18.9,0,194.7,1.3,1005.8,1010.4,74.9,19.81,27540
119,2022-06-07 23:55,18.9,0,173.7,1.2,1005.8,1010.4,74.9,19.81,27540
119,2022-06-07 23:56,18.8,0,194.4,1.3,1005.8,1010.4,75,19.81,27540
119,2022-06-07 23:57,18.9,0,155.1,1.3,1005.8,1010.4,75.1,19.81,27540
119,2022-06-07 23:58,18.9,0,111.2,.9,1005.8,1010.4,74.8,19.81,27540
119,2022-06-07 23:59,18.8,0,120.8,.5,1005.8,1010.4,75.1,19.81,27540
